shop_name,shop_type,shop_star_rating,shop_address,shop_open_info,shop_contact
효봉포차,술집,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
무명요리사,이자카야,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
헬로헬로 쑬,요리주점,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
금강산호프,"맥주,호프",4.56,서울 마포구 성지길 18,"[('월', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'})]",02-334-8120
리미트,요리주점,4.56,서울 마포구 성지길 18,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-334-8120
미식가주택,요리주점,4.56,서울 마포구 성지길 18,"[('월', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'})]",02-334-8120
유림상회,요리주점,4.56,서울 마포구 성지길 18,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-334-8120
금별맥주 홍대직영점,"맥주,호프",4.56,서울 마포구 성지길 18,"[('월', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'})]",02-334-8120
요아케,이자카야,4.56,서울 마포구 성지길 18,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-334-8120
네포,"맥주,호프",4.56,서울 마포구 성지길 18,"[('월', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'})]",02-334-8120
꿀뱅이,요리주점,4.56,서울 마포구 성지길 18,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-334-8120
노라바라룸술집,요리주점,4.56,서울 마포구 성지길 18,"[('월', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'})]",02-334-8120
백해,이자카야,4.56,서울 마포구 성지길 18,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-334-8120
차차밀로,요리주점,4.56,서울 마포구 성지길 18,"[('월', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'})]",02-334-8120
모모키친,이자카야,4.56,서울 마포구 성지길 18,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-334-8120
JASE,바(BAR),4.56,서울 마포구 성지길 18,"[('월', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'})]",02-334-8120
스트라이프바,요리주점,4.56,서울 마포구 성지길 18,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-334-8120
익순,요리주점,4.56,서울 마포구 성지길 18,"[('월', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '15:00 - 02:00', 'last_order_time': '정보 없음'})]",02-334-8120
큐슈방,이자카야,정보 없음,서울 마포구 독막로3길 18 2층 201호,"[('월', {'open_time': '휴무', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 24:00', 'last_order_time': '23:00'}), ('수', {'open_time': '16:00 - 24:00', 'last_order_time': '23:00'}), ('목', {'open_time': '16:00 - 24:00', 'last_order_time': '23:00'}), ('금', {'open_time': '16:00 - 01:00', 'last_order_time': '00:00'}), ('토', {'open_time': '16:00 - 01:00', 'last_order_time': '00:00'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1320-1314
신조이자카야,이자카야,정보 없음,서울 마포구 연희로1길 36 지1층 우측,"[('월', {'open_time': '17:00 - 01:00', 'last_order_time': '23:30'}), ('화', {'open_time': '휴무', 'last_order_time': '정보 없음'}), ('수', {'open_time': '17:00 - 01:00', 'last_order_time': '23:30'}), ('목', {'open_time': '17:00 - 01:00', 'last_order_time': '23:30'}), ('금', {'open_time': '17:00 - 02:00', 'last_order_time': '00:30'}), ('토', {'open_time': '17:00 - 02:00', 'last_order_time': '00:30'}), ('일', {'open_time': '17:00 - 01:00', 'last_order_time': '23:30'})]",02-3144-7110
미드나잇 키친 연남점,요리주점,4.7,서울 마포구 동교로32길 5 1층,"[('월', {'open_time': '휴무', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('수', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('목', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('금', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('토', {'open_time': '15:30 - 02:00', 'last_order_time': '00:30'}), ('일', {'open_time': '15:30 - 02:00', 'last_order_time': '00:30'})]",0507-1339-9633
사쿠라테이엔 합정점,이자카야,4.7,서울 마포구 동교로32길 5 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1339-9633
달빛부엌,요리주점,4.7,서울 마포구 동교로32길 5 1층,"[('월', {'open_time': '휴무', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('수', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('목', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('금', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('토', {'open_time': '15:30 - 02:00', 'last_order_time': '00:30'}), ('일', {'open_time': '15:30 - 02:00', 'last_order_time': '00:30'})]",0507-1339-9633
인사동노가리 홍대점,"맥주,호프",4.7,서울 마포구 동교로32길 5 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1339-9633
주미담 홍대점,이자카야,4.7,서울 마포구 동교로32길 5 1층,"[('월', {'open_time': '휴무', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('수', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('목', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('금', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('토', {'open_time': '15:30 - 02:00', 'last_order_time': '00:30'}), ('일', {'open_time': '15:30 - 02:00', 'last_order_time': '00:30'})]",0507-1339-9633
한잔하다,요리주점,4.7,서울 마포구 동교로32길 5 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1339-9633
미나리,요리주점,4.7,서울 마포구 동교로32길 5 1층,"[('월', {'open_time': '휴무', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('수', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('목', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('금', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('토', {'open_time': '15:30 - 02:00', 'last_order_time': '00:30'}), ('일', {'open_time': '15:30 - 02:00', 'last_order_time': '00:30'})]",0507-1339-9633
노래타운 세븐플로어 홍대점,요리주점,4.7,서울 마포구 동교로32길 5 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1339-9633
넨네,이자카야,4.7,서울 마포구 동교로32길 5 1층,"[('월', {'open_time': '휴무', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('수', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('목', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('금', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('토', {'open_time': '15:30 - 02:00', 'last_order_time': '00:30'}), ('일', {'open_time': '15:30 - 02:00', 'last_order_time': '00:30'})]",0507-1339-9633
어른이대공원,요리주점,4.7,서울 마포구 동교로32길 5 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1339-9633
이끔,요리주점,4.7,서울 마포구 동교로32길 5 1층,"[('월', {'open_time': '휴무', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('수', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('목', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('금', {'open_time': '16:30 - 02:00', 'last_order_time': '00:30'}), ('토', {'open_time': '15:30 - 02:00', 'last_order_time': '00:30'}), ('일', {'open_time': '15:30 - 02:00', 'last_order_time': '00:30'})]",0507-1339-9633
쿄식탁,이자카야,4.7,서울 마포구 동교로32길 5 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1339-9633
해달밥술,요리주점,4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 24:00', 'last_order_time': '정보 없음'})]",02-322-4742
더뷰 합정,바(BAR),4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-4742
자개장,요리주점,4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 24:00', 'last_order_time': '정보 없음'})]",02-322-4742
장농속,"맥주,호프",4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-4742
주문포차,요리주점,4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 24:00', 'last_order_time': '정보 없음'})]",02-322-4742
약수터,포장마차,4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-4742
모모,이자카야,4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 24:00', 'last_order_time': '정보 없음'})]",02-322-4742
미향언니포장마차,포장마차,4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-4742
용용선생 홍대점,요리주점,4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 24:00', 'last_order_time': '정보 없음'})]",02-322-4742
다노,요리주점,4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-4742
당인리극장,술집,4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 24:00', 'last_order_time': '정보 없음'})]",02-322-4742
시바카야 라카세,이자카야,4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-4742
기대 연남,"맥주,호프",4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 24:00', 'last_order_time': '정보 없음'})]",02-322-4742
호프마당,"맥주,호프",4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-4742
느린마을양조장 홍대점,요리주점,4.11,서울 마포구 동교로30길 17-1 지층,"[('월', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '11:00 - 24:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 24:00', 'last_order_time': '정보 없음'})]",02-322-4742
